"Record Date","System Name","Organization","Product","Model","Drawer","FRU","A(N1CP2)","B(N0CP1)","C(N0CP2)","D(N0SC)","E(N1CP1)"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC2","mdc1","33.93","33.75","33.50","43.56","33.56"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC2","mdc2","32.62","32.43","32.37","43.43","32.31"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC3","mdc1","31.37","32.93","31.31","37.06","31.81"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC3","mdc2","30.31","31.62","30.25","37.06","30.93"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC4","mdc1","31.75","33.18","31.75","36.56","31.25"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC4","mdc2","30.50","31.56","30.56","36.31","30.18"
"2019-11-25 10:04:56 EST","t85","BRINGUP","zThemis","zHE","CPC0","mdc1","32.93","32.87","32.62","42.87","33.18"
"2019-11-25 10:04:56 EST","t85","BRINGUP","zThemis","zHE","CPC0","mdc2","31.68","31.56","31.50","42.75","32.00"
"2019-11-25 10:04:56 EST","t85","BRINGUP","zThemis","zHE","CPC1","mdc1","33.12","32.68","31.93","38.68","32.87"
"2019-11-25 10:04:56 EST","t85","BRINGUP","zThemis","zHE","CPC1","mdc2","31.93","31.56","30.87","38.68","31.68"
"2019-11-25 10:04:56 EST","t85","BRINGUP","zThemis","zHE","CPC2","mdc1","32.56","33.56","32.06","38.81","33.37"
"2019-11-25 10:04:56 EST","t85","BRINGUP","zThemis","zHE","CPC2","mdc2","31.31","32.37","30.87","38.75","32.18"
"2019-11-25 10:04:49 EST","t84","BRINGUP","zThemis","zHE","CPC0","mdc1","31.18","31.62","32.00","38.37","32.37"
"2019-11-25 10:04:49 EST","t84","BRINGUP","zThemis","zHE","CPC0","mdc2","29.87","30.43","30.68","37.93","31.06"
"2019-11-25 10:04:39 EST","t73","BRINGUP","zThemis","zHE","CPC0","mdc1","33.37","33.25","32.68","42.00","33.56"
"2019-11-25 10:04:39 EST","t73","BRINGUP","zThemis","zHE","CPC0","mdc2","32.00","31.93","31.43","41.87","32.18"
"2019-11-25 10:04:39 EST","t73","BRINGUP","zThemis","zHE","CPC1","mdc1","34.25","33.50","33.62","43.87","34.18"
"2019-11-25 10:04:39 EST","t73","BRINGUP","zThemis","zHE","CPC1","mdc2","32.75","32.00","32.18","43.93","32.93"
"2019-11-25 10:04:39 EST","t73","BRINGUP","zThemis","zHE","CPC2","mdc1","34.68","33.87","33.50","50.43","33.56"
"2019-11-25 10:04:39 EST","t73","BRINGUP","zThemis","zHE","CPC2","mdc2","33.50","32.62","32.25","50.31","32.37"
"2019-11-25 10:04:39 EST","t73","BRINGUP","zThemis","zHE","CPC3","mdc1","32.75","33.06","33.31","41.25","33.12"
"2019-11-25 10:04:39 EST","t73","BRINGUP","zThemis","zHE","CPC3","mdc2","31.75","31.87","32.18","40.81","31.62"
"2019-11-25 10:04:35 EST","t72","EST","zThemis","zHE","CPC0","mdc1","35.18","36.25","36.00","40.93","36.43"
"2019-11-25 10:04:35 EST","t72","EST","zThemis","zHE","CPC0","mdc2","34.06","34.93","34.75","40.75","35.25"
"2019-11-25 10:04:35 EST","t72","EST","zThemis","zHE","CPC1","mdc1","35.56","35.25","36.12","41.87","35.75"
"2019-11-25 10:04:35 EST","t72","EST","zThemis","zHE","CPC1","mdc2","34.56","33.93","34.81","41.81","34.56"
"2019-11-25 10:04:32 EST","t68","BRINGUP","zThemis","zHE","CPC0","mdc1","29.62","29.50","28.62","36.68","28.93"
"2019-11-25 10:04:32 EST","t68","BRINGUP","zThemis","zHE","CPC0","mdc2","28.43","28.18","27.37","36.37","27.75"
"2019-11-25 10:04:32 EST","t68","BRINGUP","zThemis","zHE","CPC1","mdc1","28.56","28.75","29.75","36.81","30.25"
"2019-11-25 10:04:32 EST","t68","BRINGUP","zThemis","zHE","CPC1","mdc2","27.56","27.62","28.43","36.62","29.12"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC0","mdc1","35.37","35.56","37.68","40.81","34.18"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC0","mdc2","34.50","34.56","36.56","40.68","33.12"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC1","mdc1","27.56","27.75","27.50","24.62","27.43"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC1","mdc2","27.56","27.81","27.62","25.00","27.68"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC2","mdc1","34.93","35.06","34.75","45.43","38.12"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC2","mdc2","34.12","34.00","33.81","45.25","36.62"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC3","mdc1","37.37","35.62","37.68","44.87","36.25"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC3","mdc2","36.06","34.56","36.68","44.93","35.43"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC4","mdc1","37.18","35.62","36.00","42.12","38.37"
"2019-11-25 10:04:14 EST","t59","EST","zThemis","zHE","CPC4","mdc2","36.00","34.50","34.68","41.93","36.75"
"2019-11-25 10:04:14 EST","t60","BRINGUP","zThemis","zHE","CPC0","mdc1","21.00","21.06","21.12","20.68","21.12"
"2019-11-25 10:04:14 EST","t60","BRINGUP","zThemis","zHE","CPC0","mdc2","20.93","21.12","21.18","20.50","21.00"
"2019-11-25 10:04:14 EST","t60","BRINGUP","zThemis","zHE","CPC1","mdc1","21.50","21.50","21.50","20.93","21.31"
"2019-11-25 10:04:14 EST","t60","BRINGUP","zThemis","zHE","CPC1","mdc2","21.37","21.31","21.37","20.93","21.31"
"2019-11-25 10:04:14 EST","t60","BRINGUP","zThemis","zHE","CPC2","mdc1","22.00","21.75","21.68","21.68","21.87"
"2019-11-25 10:04:14 EST","t60","BRINGUP","zThemis","zHE","CPC2","mdc2","22.00","21.68","21.62","21.68","21.81"
"2019-11-25 10:04:11 EST","t58","BRINGUP","zThemis","zHE","CPC0","mdc1","51.06","50.25","50.25","40.00","49.75"
"2019-11-25 10:04:11 EST","t58","BRINGUP","zThemis","zHE","CPC0","mdc2","50.12","49.06","49.06","39.81","48.81"
"2019-11-25 10:04:11 EST","t58","BRINGUP","zThemis","zHE","CPC1","mdc1","49.37","50.12","50.62","39.00","49.75"
"2019-11-25 10:04:11 EST","t58","BRINGUP","zThemis","zHE","CPC1","mdc2","48.37","49.18","49.43","39.06","48.68"
"2019-11-25 10:04:11 EST","t58","BRINGUP","zThemis","zHE","CPC2","mdc1","51.62","52.12","51.50","40.43","50.12"
"2019-11-25 10:04:11 EST","t58","BRINGUP","zThemis","zHE","CPC2","mdc2","50.18","50.81","50.12","40.12","48.68"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC0","mdc1","35.37","35.18","35.56","40.31","35.06"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC0","mdc2","33.93","33.75","34.25","40.00","33.68"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC1","mdc1","36.31","34.31","34.31","42.25","34.62"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC1","mdc2","34.62","32.75","32.81","42.25","33.18"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC2","mdc1","34.31","36.12","34.18","41.93","34.00"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC2","mdc2","33.18","34.62","32.87","42.12","33.00"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC3","mdc1","29.12","29.56","30.18","36.31","29.00"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC3","mdc2","28.00","28.62","28.87","36.25","27.93"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC4","mdc1","30.62","29.56","30.43","37.43","32.37"
"2019-11-25 10:04:00 EST","t57","EST","zThemis","zHE","CPC4","mdc2","29.87","28.37","29.00","37.68","31.37"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC0","mdc1","29.18","29.18","28.37","34.50","28.25"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC0","mdc2","28.00","27.75","27.06","34.25","26.75"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC1","mdc1","27.81","28.31","28.12","34.87","29.00"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC1","mdc2","26.75","27.37","27.06","34.62","27.68"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC2","mdc1","28.56","28.18","28.81","39.56","28.31"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC2","mdc2","27.18","27.00","27.68","39.25","27.00"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC3","mdc1","27.50","27.93","28.12","38.87","28.25"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC3","mdc2","26.31","26.43","26.87","38.56","26.93"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC4","mdc1","29.43","30.75","30.81","42.31","30.31"
"2019-11-25 10:03:57 EST","t53","EST","zThemis","zHE","CPC4","mdc2","28.37","29.62","29.81","42.18","29.12"
"2019-11-25 10:03:53 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc1","29.93","29.75","30.31","36.37","29.50"
"2019-11-25 10:03:53 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc2","28.75","28.68","28.93","36.06","28.25"
"2019-11-25 10:03:33 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc1","36.68","35.68","37.56","41.00","36.62"
"2019-11-25 10:03:33 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc2","35.68","34.81","36.31","41.18","35.68"
"2019-11-25 10:03:33 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc1","34.12","35.37","35.56","38.87","35.12"
"2019-11-25 10:03:33 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc2","33.18","34.50","34.56","38.75","33.87"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc1","32.87","34.12","35.31","37.37","32.81"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc2","31.56","33.00","34.12","37.12","31.62"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc1","33.37","35.56","35.06","39.81","33.12"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc2","32.12","34.18","34.00","39.87","32.00"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc1","33.81","34.18","33.81","42.06","32.56"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc2","32.12","33.18","32.50","42.25","31.62"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc1","33.25","33.18","33.12","41.87","34.93"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc2","32.43","32.50","32.25","42.31","34.06"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc1","34.06","34.12","33.12","41.62","33.62"
"2019-11-25 10:03:22 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc2","32.62","32.87","31.87","41.43","32.37"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC0","mdc1","24.93","25.43","25.00","32.87","24.43"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC0","mdc2","23.87","24.75","24.31","32.62","23.50"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC1","mdc1","25.37","25.93","25.50","36.37","26.87"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC1","mdc2","24.68","25.25","24.62","36.18","25.81"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC2","mdc1","26.56","25.00","25.25","36.68","27.00"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC2","mdc2","25.50","24.00","24.37","36.18","25.68"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC3","mdc1","24.87","25.12","24.00","31.37","24.50"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC3","mdc2","24.06","24.12","23.37","31.37","23.81"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC4","mdc1","25.37","24.00","23.68","33.62","24.43"
"2019-11-25 10:03:22 EST","t31w","BRINGUP","zThemis","zHE","CPC4","mdc2","24.43","23.25","23.00","33.62","23.62"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc1","36.43","35.31","37.68","47.87","36.62"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc2","34.87","34.06","36.06","47.93","35.12"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc1","35.56","35.87","35.56","47.18","35.68"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc2","34.25","34.62","34.37","47.06","34.31"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc1","35.18","35.87","35.50","48.68","36.18"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc2","34.12","34.43","34.37","48.37","34.87"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc1","37.00","35.43","35.56","49.75","36.00"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc2","35.81","34.37","34.56","49.62","34.62"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc1","36.43","37.81","36.87","50.06","36.00"
"2019-11-25 10:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc2","35.25","36.43","35.81","50.68","35.37"
"2019-11-25 10:02:58 EST","t24","EST","zThemis","zHE","CPC0","mdc1","24.75","24.43","23.81","40.25","23.31"
"2019-11-25 10:02:58 EST","t24","EST","zThemis","zHE","CPC0","mdc2","23.87","23.31","22.93","40.12","22.37"
"2019-11-25 10:02:58 EST","t24","EST","zThemis","zHE","CPC1","mdc1","25.06","23.00","24.93","44.81","26.06"
"2019-11-25 10:02:58 EST","t24","EST","zThemis","zHE","CPC1","mdc2","23.93","22.18","23.81","44.87","25.00"
"2019-11-25 10:02:58 EST","t24","EST","zThemis","zHE","CPC2","mdc1","23.87","24.06","24.87","44.93","24.81"
"2019-11-25 10:02:58 EST","t24","EST","zThemis","zHE","CPC2","mdc2","22.75","22.87","23.56","45.00","23.37"
"2019-11-25 10:02:51 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc1","39.62","38.06","39.25","38.75","36.56"
"2019-11-25 10:02:51 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc2","38.87","37.50","38.62","38.81","36.06"
"2019-11-25 10:02:51 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc1","40.25","39.75","38.31","38.75","39.50"
"2019-11-25 10:02:51 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc2","39.68","39.18","37.87","38.50","38.75"
"2019-11-25 10:02:41 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc1","40.81","38.18","35.43","38.43","39.62"
"2019-11-25 10:02:41 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc2","40.37","37.75","35.06","38.50","39.12"
"2019-11-25 10:02:41 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc1","36.93","39.43","40.06","37.25","43.25"
"2019-11-25 10:02:41 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc2","36.56","38.81","39.62","37.12","42.37"
"2019-11-25 10:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc1","28.75","28.50","28.37","36.18","31.56"
"2019-11-25 10:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc2","27.62","27.25","27.12","35.93","29.93"
"2019-11-25 10:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc1","28.87","28.81","30.25","38.00","31.18"
"2019-11-25 10:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc2","27.50","27.68","28.81","37.75","29.31"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC0","mdc1","24.75","24.50","24.93","32.12","24.81"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC0","mdc2","23.56","23.50","23.81","31.87","23.68"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC1","mdc1","24.75","25.00","25.00","31.75","25.75"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC1","mdc2","24.00","24.31","24.25","32.06","25.12"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC2","mdc1","17.68","17.81","17.87","15.56","17.87"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC2","mdc2","17.62","17.81","18.00","15.37","17.81"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC3","mdc1","27.25","27.37","26.75","32.06","27.00"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC3","mdc2","26.31","26.37","26.06","32.00","26.12"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC4","mdc1","26.68","27.31","27.12","32.12","27.50"
"2019-11-25 10:02:16 EST","t04","BRINGUP","zThemis","zHE","CPC4","mdc2","25.87","26.43","26.18","32.12","26.50"
"2019-11-25 10:02:16 EST","t10","BRINGUP","zThemis","zHE","CPC0","mdc1","35.87","33.37","33.25","39.75","35.81"
"2019-11-25 10:02:16 EST","t10","BRINGUP","zThemis","zHE","CPC0","mdc2","34.37","32.18","32.25","39.56","34.31"
"2019-11-25 10:02:16 EST","t10","BRINGUP","zThemis","zHE","CPC1","mdc1","34.12","33.12","33.18","40.18","34.50"
"2019-11-25 10:02:16 EST","t10","BRINGUP","zThemis","zHE","CPC1","mdc2","32.93","32.31","32.43","39.93","33.31"
"2019-11-25 10:02:16 EST","t10","BRINGUP","zThemis","zHE","CPC2","mdc1","33.81","33.93","34.81","37.00","33.50"
"2019-11-25 10:02:16 EST","t10","BRINGUP","zThemis","zHE","CPC2","mdc2","32.68","32.87","33.50","37.00","32.43"
"2019-11-25 10:02:16 EST","t100","BRINGUP","zThemis","zHE","CPC0","mdc1","31.43","32.37","31.81","41.62","31.18"
"2019-11-25 10:02:16 EST","t100","BRINGUP","zThemis","zHE","CPC0","mdc2","30.25","31.12","30.37","41.43","30.18"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC0","mdc1","30.87","31.68","32.43","35.87","32.50"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC0","mdc2","29.81","30.75","31.06","35.56","30.93"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC1","mdc1","31.06","31.31","32.12","36.37","31.81"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC1","mdc2","29.93","30.12","30.75","36.43","30.43"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC2","mdc1","32.12","31.43","32.31","38.43","30.81"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC2","mdc2","31.25","30.12","31.00","38.18","29.62"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC3","mdc1","28.25","27.31","28.06","40.00","28.00"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC3","mdc2","27.18","26.25","26.75","39.68","26.50"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC4","mdc1","25.81","27.56","27.56","37.87","27.18"
"2019-11-25 10:02:04 EST","t07","EST","zThemis","zHE","CPC4","mdc2","24.56","26.68","26.56","37.75","26.62"
"2019-11-25 10:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc1","59.81","60.68","58.87","60.12","58.68"
"2019-11-25 10:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc2","58.25","59.18","57.31","60.06","56.87"
"2019-11-25 10:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc1","57.93","57.87","59.31","60.18","57.93"
"2019-11-25 10:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc2","56.43","56.37","57.56","60.12","56.62"
"2019-11-25 10:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc1","59.87","59.50","59.00","61.43","60.37"
"2019-11-25 10:02:04 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc2","58.31","57.93","57.75","61.43","58.43"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC0","mdc1","26.18","27.00","27.25","32.87","28.00"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC0","mdc2","25.37","26.18","26.25","32.68","26.56"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC1","mdc1","28.18","27.18","27.75","38.56","29.31"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC1","mdc2","27.00","26.06","26.62","38.62","28.37"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC2","mdc1","19.25","19.50","19.56","17.62","19.62"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC2","mdc2","19.50","19.56","19.43","17.43","19.43"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC3","mdc1","37.56","36.62","34.00","43.06","35.18"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC3","mdc2","36.37","35.56","32.75","42.93","33.81"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC4","mdc1","34.87","34.56","34.62","41.31","32.25"
"2019-11-25 10:02:04 EST","T03","BRINGUP","zThemis","zHE","CPC4","mdc2","33.93","34.00","33.37","41.25","31.00"
"2019-11-25 10:02:04 EST","t14","BRINGUP","zThemis","zHE","CPC0","mdc1","33.68","32.68","32.25","38.68","33.50"
"2019-11-25 10:02:04 EST","t14","BRINGUP","zThemis","zHE","CPC0","mdc2","32.31","31.37","31.00","38.68","32.31"
"2019-11-25 10:02:04 EST","t14","BRINGUP","zThemis","zHE","CPC1","mdc1","35.25","31.87","31.81","38.25","33.00"
"2019-11-25 10:02:04 EST","t14","BRINGUP","zThemis","zHE","CPC1","mdc2","34.12","30.75","30.75","38.12","31.75"
"2019-11-25 10:02:04 EST","T08","BRINGUP","zThemis","zHE","CPC0","mdc1","23.43","23.18","23.31","23.00","24.12"
"2019-11-25 10:02:04 EST","T08","BRINGUP","zThemis","zHE","CPC0","mdc2","23.25","23.00","23.06","22.62","23.75"
"2019-11-25 10:02:04 EST","T08","BRINGUP","zThemis","zHE","CPC1","mdc1","23.31","23.12","23.25","22.62","23.25"
"2019-11-25 10:02:04 EST","T08","BRINGUP","zThemis","zHE","CPC1","mdc2","23.31","23.06","23.25","22.93","23.43"
"2019-11-25 10:02:04 EST","T08","BRINGUP","zThemis","zHE","CPC2","mdc1","23.43","23.31","23.43","22.87","23.43"
"2019-11-25 10:02:04 EST","T08","BRINGUP","zThemis","zHE","CPC2","mdc2","23.31","23.37","23.43","22.93","23.31"
"2019-11-25 10:02:03 EST","t09","BRINGUP","zThemis","zHE","CPC0","mdc1","33.12","33.50","33.12","38.25","34.75"
"2019-11-25 10:02:03 EST","t09","BRINGUP","zThemis","zHE","CPC0","mdc2","32.25","32.43","32.43","38.12","33.43"
"2019-11-25 10:02:03 EST","t09","BRINGUP","zThemis","zHE","CPC1","mdc1","34.37","34.18","33.81","37.06","33.37"
"2019-11-25 10:02:03 EST","t09","BRINGUP","zThemis","zHE","CPC1","mdc2","33.25","32.81","32.50","37.12","32.31"
"2019-11-25 10:02:03 EST","t09","BRINGUP","zThemis","zHE","CPC2","mdc1","32.50","33.87","33.50","36.50","33.87"
"2019-11-25 10:02:03 EST","t09","BRINGUP","zThemis","zHE","CPC2","mdc2","31.62","32.68","32.56","36.68","33.06"
"2019-11-25 10:02:03 EST","T02","BRINGUP","zThemis","zHE","CPC0","mdc1","31.31","32.06","32.00","38.75","32.62"
"2019-11-25 10:02:03 EST","T02","BRINGUP","zThemis","zHE","CPC0","mdc2","30.12","31.06","30.75","38.50","31.06"
"2019-11-25 10:02:03 EST","T02","BRINGUP","zThemis","zHE","CPC1","mdc1","31.06","31.25","31.43","37.75","31.75"
"2019-11-25 10:02:03 EST","T02","BRINGUP","zThemis","zHE","CPC1","mdc2","29.75","30.12","30.00","37.68","30.62"
"2019-11-25 09:06:31 EST","m216m","BRINGUP","zMidas","zMR","CPC","mdc1","32.12","33.62","35.43","37.31","31.43"
"2019-11-25 09:06:31 EST","m216m","BRINGUP","zMidas","zMR","CPC","mdc2","33.00","33.93","36.00","36.62","32.56"
"2019-11-25 09:05:45 EST","Tbuv2","BRINGUP","zThemis","zHE","CPC0","mdc1","44.12","42.43","43.31","40.37","44.56"
"2019-11-25 09:05:45 EST","Tbuv2","BRINGUP","zThemis","zHE","CPC0","mdc2","44.18","42.37","43.43","40.62","44.62"
"2019-11-25 09:05:45 EST","c58mr","EST","zMidas","zMR","CPC","mdc1","25.12","25.12","25.00","24.93","24.87"
